"Augmented_SMILES,Contact_angle,Thickness_um,Solvent,Solvent_solubility_parameter_Mpa_sqrt,xw_wt_percent,Temp_C,Permeate_pressure_mbar",J_Total_flux_kg_m_2h_1
c1cc(C)ccc1Cc1ccc(C)cc1.O=C1c2c(cc(cc2)C(c2cc3C(N(C)C(c3cc2)=O)=O)=O)C(=O)N1c1c(C)cc(cc1)C.CC(O)C|82.3|39.0|ipa|23.5|15.0|80|5.0|,0.0256
c1c(ccc(c1)Cc1ccc(C)cc1)C.c1c2C(N(C)C(=O)c2ccc1C(=O)c1ccc2c(C(N(c3c(cc(cc3)C)C)C2=O)=O)c1)=O.C(C)(C)O|82.3|39.0|ipa|23.5|15.0|80|5.0|,0.0256
c1c(ccc(Cc2ccc(C)cc2)c1)C.O=C1c2c(C(=O)N1c1ccc(C)cc1C)cc(cc2)C(=O)c1ccc2C(N(C)C(c2c1)=O)=O.C(O)(C)C|82.3|39.0|ipa|23.5|15.0|80|5.0|,0.0256
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
Cc1ccc(Cc2ccc(C)cc2)cc1.O=C1N(C)C(c2c1cc(C(c1cc3C(=O)N(C(=O)c3cc1)c1c(cc(C)cc1)C)=O)cc2)=O.CC(O)C|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
c1cc(ccc1Cc1ccc(cc1)C)C.c1cc(N2C(=O)c3c(ccc(c3)C(c3cc4c(cc3)C(=O)N(C4=O)C)=O)C2=O)c(C)cc1C.C(C)(O)C|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
c1cc(ccc1C)Cc1ccc(C)cc1.c1cc2c(cc1C(c1cc3c(C(N(C3=O)c3c(cc(C)cc3)C)=O)cc1)=O)C(N(C2=O)C)=O.C(C)(C)O|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
c1c(C)ccc(Cc2ccc(cc2)C)c1.c1cc2c(C(N(C2=O)C)=O)cc1C(c1cc2C(=O)N(c3c(cc(cc3)C)C)C(c2cc1)=O)=O.OC(C)C|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
c1(ccc(Cc2ccc(cc2)C)cc1)C.c12cc(C(=O)c3ccc4c(C(=O)N(C)C4=O)c3)ccc2C(N(c2ccc(C)cc2C)C1=O)=O.C(O)(C)C|82.3|39.0|ipa|23.5|15.0|100|5.0|,0.0545
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
Cc1ccc(Cc2ccc(C)cc2)cc1.c1cc(C)cc(C)c1N1C(c2cc(C(c3ccc4C(=O)N(C)C(c4c3)=O)=O)ccc2C1=O)=O.CC(O)C|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
c1c(ccc(C)c1)Cc1ccc(cc1)C.c12C(=O)N(c3c(C)cc(cc3)C)C(c1cc(cc2)C(=O)c1cc2C(=O)N(C)C(=O)c2cc1)=O.OC(C)C|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
c1(ccc(cc1)Cc1ccc(cc1)C)C.c1c2c(C(N(c3c(C)cc(C)cc3)C2=O)=O)ccc1C(=O)c1ccc2C(N(C)C(=O)c2c1)=O.C(O)(C)C|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
c1cc(C)ccc1Cc1ccc(C)cc1.c1cc(C)cc(c1N1C(c2ccc(cc2C1=O)C(=O)c1cc2C(=O)N(C(=O)c2cc1)C)=O)C.C(C)(O)C|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
c1(ccc(cc1)Cc1ccc(cc1)C)C.N1(C(=O)c2cc(ccc2C1=O)C(=O)c1ccc2c(C(=O)N(c3c(cc(C)cc3)C)C2=O)c1)C.C(C)(C)O|82.3|28.0|ipa|23.5|15.0|60|5.0|,0.0273
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
c1(Cc2ccc(C)cc2)ccc(C)cc1.N1(c2ccc(cc2C)C)C(=O)c2cc(C(c3ccc4C(=O)N(C)C(c4c3)=O)=O)ccc2C1=O.CC(O)C|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
c1(C)ccc(Cc2ccc(C)cc2)cc1.C1(=O)N(C(=O)c2cc(ccc21)C(=O)c1cc2c(cc1)C(=O)N(C2=O)C)c1ccc(C)cc1C.C(C)(C)O|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
c1cc(C)ccc1Cc1ccc(C)cc1.c1cc2c(cc1C(c1ccc3c(C(N(C3=O)c3ccc(cc3C)C)=O)c1)=O)C(N(C2=O)C)=O.C(C)(O)C|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
c1c(Cc2ccc(C)cc2)ccc(C)c1.c1c(c(cc(c1)C)C)N1C(=O)c2c(C1=O)ccc(C(c1ccc3c(c1)C(N(C3=O)C)=O)=O)c2.OC(C)C|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
c1cc(ccc1C)Cc1ccc(C)cc1.O=C1c2cc(ccc2C(N1C)=O)C(=O)c1cc2C(=O)N(C(=O)c2cc1)c1ccc(C)cc1C.C(O)(C)C|82.3|28.0|ipa|23.5|15.0|80|5.0|,0.0392
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
c1c(ccc(c1)C)Cc1ccc(C)cc1.c1cc(cc(c1N1C(=O)c2c(ccc(c2)C(=O)c2ccc3C(N(C)C(=O)c3c2)=O)C1=O)C)C.OC(C)C|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
c1cc(ccc1Cc1ccc(C)cc1)C.c12c(cc(C(c3ccc4C(=O)N(C)C(c4c3)=O)=O)cc1)C(N(C2=O)c1ccc(C)cc1C)=O.C(C)(C)O|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
Cc1ccc(cc1)Cc1ccc(C)cc1.CN1C(=O)c2cc(ccc2C1=O)C(c1cc2c(cc1)C(N(C2=O)c1ccc(C)cc1C)=O)=O.C(O)(C)C|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
c1(Cc2ccc(cc2)C)ccc(C)cc1.c1(ccc2c(C(N(C)C2=O)=O)c1)C(c1ccc2c(C(=O)N(c3ccc(C)cc3C)C2=O)c1)=O.CC(O)C|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
c1c(ccc(c1)C)Cc1ccc(cc1)C.O=C1c2c(cc(cc2)C(=O)c2ccc3c(c2)C(N(C3=O)C)=O)C(N1c1ccc(C)cc1C)=O.C(C)(O)C|82.3|28.0|ipa|23.5|15.0|100|5.0|,0.0699
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
c1(ccc(Cc2ccc(C)cc2)cc1)C.O=C(c1ccc2c(c1)C(N(C)C2=O)=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C)cc1)C2=O.OC(C)C|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
c1c(ccc(c1)C)Cc1ccc(cc1)C.c1c(cc2C(N(C(=O)c2c1)C)=O)C(=O)c1ccc2c(c1)C(=O)N(c1ccc(cc1C)C)C2=O.CC(O)C|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
c1(ccc(cc1)Cc1ccc(cc1)C)C.O=C1c2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3c(cc(C)cc3)C)C4=O)cc2C(=O)N1C.C(C)(C)O|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
c1cc(C)ccc1Cc1ccc(cc1)C.c12ccc(C(=O)c3ccc4C(=O)N(C)C(c4c3)=O)cc2C(N(C1=O)c1ccc(C)cc1C)=O.C(C)(O)C|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
c1c(Cc2ccc(C)cc2)ccc(C)c1.C1(=O)N(C(=O)c2ccc(cc21)C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C)cc1C)C2=O)C.C(O)(C)C|82.3|10.0|ipa|23.5|15.0|60|5.0|,0.0631
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
C(c1ccc(C)cc1)c1ccc(cc1)C.c1(c(C)cc(cc1)C)N1C(c2cc(ccc2C1=O)C(c1ccc2C(=O)N(C)C(=O)c2c1)=O)=O.C(C)(O)C|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
c1(Cc2ccc(cc2)C)ccc(C)cc1.N1(C)C(=O)c2cc(ccc2C1=O)C(=O)c1cc2C(=O)N(c3ccc(cc3C)C)C(=O)c2cc1.OC(C)C|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
c1(C)ccc(Cc2ccc(cc2)C)cc1.Cc1cc(ccc1N1C(=O)c2ccc(C(c3cc4C(N(C)C(c4cc3)=O)=O)=O)cc2C1=O)C.CC(O)C|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
c1(Cc2ccc(C)cc2)ccc(C)cc1.c1cc2C(N(C(c2cc1C(c1ccc2c(C(N(c3c(cc(C)cc3)C)C2=O)=O)c1)=O)=O)C)=O.C(C)(C)O|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
c1c(ccc(Cc2ccc(cc2)C)c1)C.c1c(ccc2C(=O)N(C(=O)c21)C)C(c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)C)C)cc1)=O.C(O)(C)C|82.3|10.0|ipa|23.5|15.0|80|5.0|,0.1159
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
c1cc(ccc1Cc1ccc(cc1)C)C.c1c2C(N(C(=O)c2cc(C(c2cc3C(=O)N(C)C(=O)c3cc2)=O)c1)c1ccc(cc1C)C)=O.C(C)(C)O|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
c1c(Cc2ccc(cc2)C)ccc(c1)C.c12C(N(C(c2cc(C(c2ccc3c(c2)C(=O)N(c2ccc(C)cc2C)C3=O)=O)cc1)=O)C)=O.CC(O)C|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
c1(Cc2ccc(C)cc2)ccc(C)cc1.c12c(cc(cc2)C(=O)c2cc3C(=O)N(C)C(=O)c3cc2)C(N(C1=O)c1ccc(C)cc1C)=O.OC(C)C|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
c1(ccc(Cc2ccc(cc2)C)cc1)C.c1c(cc2C(=O)N(C)C(c2c1)=O)C(c1cc2C(N(C(=O)c2cc1)c1c(cc(cc1)C)C)=O)=O.C(O)(C)C|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
c1cc(ccc1C)Cc1ccc(cc1)C.c1cc2C(N(C(c2cc1C(c1ccc2C(=O)N(C(c2c1)=O)C)=O)=O)c1ccc(cc1C)C)=O.C(C)(O)C|82.3|10.0|ipa|23.5|15.0|100|5.0|,0.2182
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
Cc1ccc(Cc2ccc(cc2)C)cc1.c12c(cc(cc1)C(=O)c1ccc3c(c1)C(=O)N(c1c(C)cc(cc1)C)C3=O)C(=O)N(C)C2=O.OC(C)C|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
c1(ccc(C)cc1)Cc1ccc(C)cc1.Cc1cc(C)ccc1N1C(=O)c2cc(C(c3cc4C(=O)N(C)C(=O)c4cc3)=O)ccc2C1=O.CC(O)C|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
c1cc(ccc1Cc1ccc(cc1)C)C.O=C(c1ccc2C(N(C)C(=O)c2c1)=O)c1cc2C(=O)N(c3c(cc(C)cc3)C)C(=O)c2cc1.C(C)(O)C|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
c1(C)ccc(cc1)Cc1ccc(cc1)C.c1c2C(N(C(=O)c2cc(C(c2cc3C(=O)N(C)C(=O)c3cc2)=O)c1)c1c(cc(C)cc1)C)=O.C(C)(C)O|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
c1(C)ccc(cc1)Cc1ccc(cc1)C.c1(C)c(N2C(c3cc(C(=O)c4cc5c(cc4)C(=O)N(C5=O)C)ccc3C2=O)=O)ccc(C)c1.C(O)(C)C|82.3|20.5|ipa|23.5|15.0|70|1.0|,0.0695
Cc2ccc(Cc1ccc(C)cc1)cc2.Cc1cc(C)ccc1n5c(=O)c4ccc(C(=O)c3ccc2c(=O)n(C)c(=O)c2c3)cc4c5=O.CC(C)O|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
c1c(ccc(c1)C)Cc1ccc(C)cc1.c1(N2C(=O)c3c(cc(C(c4ccc5C(N(C(=O)c5c4)C)=O)=O)cc3)C2=O)ccc(cc1C)C.OC(C)C|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
c1(Cc2ccc(C)cc2)ccc(cc1)C.c1(C(c2ccc3c(c2)C(=O)N(C3=O)C)=O)ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1C)C.CC(O)C|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
c1(ccc(Cc2ccc(cc2)C)cc1)C.CN1C(c2c(ccc(c2)C(c2cc3C(N(c4ccc(cc4C)C)C(=O)c3cc2)=O)=O)C1=O)=O.C(C)(O)C|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
Cc1ccc(cc1)Cc1ccc(C)cc1.O=C1c2cc(C(=O)c3ccc4c(c3)C(=O)N(C4=O)c3c(C)cc(C)cc3)ccc2C(=O)N1C.C(O)(C)C|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
c1(C)ccc(Cc2ccc(C)cc2)cc1.c1cc(cc(c1N1C(c2cc(C(c3cc4C(N(C(c4cc3)=O)C)=O)=O)ccc2C1=O)=O)C)C.C(C)(C)O|82.3|20.5|ipa|23.5|15.0|80|1.0|,0.1072
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
C(O)(C)CC.CC(O)C|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
CCC(O)C.C(C)(C)O|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
C(CC)(C)O.OC(C)C|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
OC(CC)C.C(O)(C)C|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
CCC(C)O.C(C)(O)C|74.0|22.0|ipa|23.5|10.0|25|1.3|,0.0293
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
CC(O)CC.C(O)(C)C|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
C(C(C)O)C.OC(C)C|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
C(O)(CC)C.CC(O)C|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
C(O)(C)CC.C(C)(C)O|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
C(C)C(O)C.C(C)(O)C|74.0|22.0|ipa|23.5|5.0|25|1.3|,0.0299
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
OC(CC)C.C(C)(C)O|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
CC(O)CC.OC(C)C|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
C(O)(CC)C.C(O)(C)C|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
C(CC)(O)C.CC(O)C|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
CC(CC)O.C(C)(O)C|74.0|22.0|ipa|23.5|15.0|25|1.3|,0.0304
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
CC(CC)O.C(C)(C)O|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
CC(O)CC.C(C)(O)C|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
CCC(C)O.OC(C)C|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
C(O)(CC)C.CC(O)C|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
OC(CC)C.C(O)(C)C|74.0|22.0|ipa|23.5|20.0|25|1.3|,0.0561
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
C(C)C(O)C.CC(O)C|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
CC(O)CC.C(O)(C)C|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
C(C(C)O)C.OC(C)C|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
CC(CC)O.C(C)(O)C|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
OC(CC)C.C(C)(C)O|74.0|22.0|ipa|23.5|25.0|25|1.3|,0.0967
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
C(O)(CC)C.CC(O)C|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
CC(CC)O.OC(C)C|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
C(C)C(C)O.C(C)(O)C|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
C(C(O)C)C.C(C)(C)O|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
OC(C)CC.C(O)(C)C|74.0|22.0|ipa|23.5|20.0|75|1.3|,0.9406
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
CCC(O)C.C(C)(O)C|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
C(O)(C)CC.OC(C)C|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
OC(CC)C.CC(O)C|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
C(C(O)C)C.C(C)(C)O|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
OC(C)CC.C(O)(C)C|74.0|22.0|ipa|23.5|10.0|75|1.3|,3.4653
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
C(C)C(C)O.C(C)(C)O|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
CC(CC)O.OC(C)C|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
OC(C)CC.C(O)(C)C|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
C(C(O)C)C.CC(O)C|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
CC(O)CC.C(C)(O)C|74.0|22.0|ipa|23.5|5.0|75|1.3|,7.8713
C(C)C(C)(O).CC(C)O|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
CC(CC)O.OC(C)C|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
CCC(C)O.CC(O)C|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
CC(O)CC.C(C)(O)C|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
C(C(C)O)C.C(C)(C)O|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
C(CC)(C)O.C(O)(C)C|74.0|10.0|ipa|23.5|10.0|30|0.06|,0.123
C(C)C(C)(O).CC(C)O|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
C(O)(C)CC.OC(C)C|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
CC(CC)O.CC(O)C|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
CC(O)CC.C(O)(C)C|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
CCC(C)O.C(C)(C)O|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
C(C(C)O)C.C(C)(O)C|74.0|10.0|ipa|23.5|12.5|30|0.06|,0.138
C(C)C(C)(O).CC(C)O|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
CCC(C)O.CC(O)C|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
C(C(O)C)C.C(C)(O)C|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
CCC(O)C.C(O)(C)C|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
OC(C)CC.OC(C)C|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
CC(O)CC.C(C)(C)O|74.0|10.0|ipa|23.5|15.0|30|0.06|,0.145
C(C)C(C)(O).CC(C)O|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
CCC(O)C.C(O)(C)C|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
OC(CC)C.C(C)(C)O|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
C(C)(O)CC.CC(O)C|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
C(CC)(O)C.OC(C)C|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
C(C(O)C)C.C(C)(O)C|74.0|10.0|ipa|23.5|20.0|30|0.06|,0.163
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
CCC(C)O.C(C)(O)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
C(C(C)O)C.OC(C)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
C(O)(C)CC.CC(O)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
C(CC)(O)C.C(O)(C)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
OC(C)CC.C(C)(C)O|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0311
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|8.0|50|3.0|,0.0328
C(O)(C)CC.OCC|74.0|22.0|ethanol|26.5|8.0|50|3.0|,0.0328
C(C(C)O)C.C(C)O|74.0|22.0|ethanol|26.5|8.0|50|3.0|,0.0328
CCC(O)C.C(O)C|74.0|22.0|ethanol|26.5|8.0|50|3.0|,0.0328
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.0355
CCC(O)C.C(O)C|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.0355
CC(CC)O.OCC|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.0355
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
C(C(C)O)C.CC(O)C|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
CC(O)CC.C(O)(C)C|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
C(C(O)C)C.C(C)(C)O|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
C(C)C(C)O.OC(C)C|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
CCC(O)C.C(C)(O)C|74.0|22.0|ipa|23.5|8.0|50|3.0|,0.0357
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|15.0|40|3.0|,0.0376
C(C)(CC)O.C(C)O|74.0|22.0|ethanol|26.5|15.0|40|3.0|,0.0376
C(CC)(O)C.OCC|74.0|22.0|ethanol|26.5|15.0|40|3.0|,0.0376
CC(O)CC.C(O)C|74.0|22.0|ethanol|26.5|15.0|40|3.0|,0.0376
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0419
OC(CC)C.OC(C)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0419
OC(C)CC.C(O)(C)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0419
C(C(C)O)C.CC(O)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0419
CCC(C)O.C(C)(O)C|74.0|22.0|ipa|23.5|10.0|40|3.0|,0.0419
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.044
CCC(C)O.OCC|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.044
CCC(O)C.C(C)O|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.044
OC(C)CC.C(O)C|74.0|22.0|ethanol|26.5|10.0|40|3.0|,0.044
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0484
C(C(C)O)C.CC(O)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0484
CC(O)CC.C(O)(C)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0484
OC(CC)C.OC(C)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0484
OC(C)CC.C(C)(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0484
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
CC(O)CC.C(C)(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
CC(CC)O.OC(C)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
C(O)(C)CC.C(O)(C)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
C(C)(O)CC.CC(O)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
C(C(O)C)C.C(C)(O)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0487
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|12.5|33|3.0|,0.0489
C(CC)(O)C.OCC|74.0|22.0|ethanol|26.5|12.5|33|3.0|,0.0489
C(C(C)O)C.C(C)O|74.0|22.0|ethanol|26.5|12.5|33|3.0|,0.0489
OC(C)CC.C(O)C|74.0|22.0|ethanol|26.5|12.5|33|3.0|,0.0489
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|12.5|50|3.0|,0.052
C(C)C(O)C.C(C)O|74.0|22.0|ethanol|26.5|12.5|50|3.0|,0.052
CCC(C)O.OCC|74.0|22.0|ethanol|26.5|12.5|50|3.0|,0.052
C(O)(C)CC.C(O)C|74.0|22.0|ethanol|26.5|12.5|50|3.0|,0.052
C(C)C(C)(O).CCO|74.0|22.0|ethanol|26.5|10.0|60|3.0|,0.0522
C(C)C(C)O.OCC|74.0|22.0|ethanol|26.5|10.0|60|3.0|,0.0522
CC(O)CC.C(C)O|74.0|22.0|ethanol|26.5|10.0|60|3.0|,0.0522
CCC(C)O.C(O)C|74.0|22.0|ethanol|26.5|10.0|60|3.0|,0.0522
C(C)C(C)(O).CC(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0528
CC(O)CC.OC(C)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0528
CCC(C)O.CC(O)C|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0528
CCC(O)C.C(C)(C)O|74.0|22.0|ipa|23.5|12.5|50|3.0|,0.0528
